Brand;Price;Ram;CPU;GPU;Display;Storage
ASUS;214900;32;5157,91;0,00;52,64;2142,86
ASUS;214900;24;5157,91;0,00;52,64;2142,86
ASUS;154900;64;4300,12;0,00;66,69;4285,71
ASUS;139999;64;4300,12;0,00;66,69;2142,86
Lenovo;126499;16;0,00;0,00;32,40;2142,86
HP;165900;32;5209,73;0,00;59,47;2142,86
MSI;140900;64;4681,43;0,00;43,99;4285,71
ASUS;60999;12;2253,44;11,05;13,20;466,67
HP;75166;16;3979,73;0,00;28,75;1097,14
MSI;281999;64;4491,93;0,00;46,75;4285,71
HP;127900;64;3979,73;0,00;28,75;8571,43
HP;141900;64;4233,09;35,83;28,75;4285,71
HP;125900;32;4233,09;35,83;28,75;4285,71
LG;194999;16;4180,51;0,00;43,35;4285,71
MSI;170900;64;4491,93;0,00;46,75;4285,71
Acer;69900;20;473,23;0,00;28,75;2142,86
Lenovo;73999;36;3370,68;0,00;12,68;4285,71
MSI;306999;16;4084,38;0,00;28,75;933,33
Lenovo;152999;40;3801,17;0,00;30,14;548,57
Dell;75599;16;4003,89;0,00;32,40;2142,86
MSI;457900;16;4084,38;0,00;46,75;17142,86
Acer;104900;40;1937,88;19,34;28,75;4285,71
MSI;359900;64;6043,23;0,00;65,85;4285,71
Acer;184900;32;4084,38;0,00;69,12;4285,71
Acer;81900;12;3540,62;0,00;28,75;466,67
Acer;115499;16;3979,73;0,00;28,75;2142,86
ASUS;139999;16;4346,79;0,00;43,99;4285,71
Dell;219900;16;4681,43;0,00;86,24;2142,86
HP;87999;16;3279,53;0,00;28,75;1097,14
HP;69499;16;3138,05;0,00;12,68;4285,71
HP;62000;16;3801,17;0,00;28,75;2142,86
Acer;181900;32;4681,43;0,00;46,75;4285,71
HP;116900;32;3979,73;0,00;25,99;2142,86
ASUS;277900;16;6233,67;0,00;79,20;4285,71
HP;79999;8;4233,09;0,00;11,28;274,29
MSI;459900;64;4084,38;0,00;46,75;17142,86
MSI;543499;64;6233,67;0,00;81,93;2142,86
Lenovo;35988;4;2031,02;3,89;11,53;548,57
Acer;95999;32;4084,38;0,00;46,75;1097,14
ASUS;192900;48;4491,93;0,00;30,14;8571,43
HP;24900;4;1810,09;2,64;11,53;137,14
HP;28900;8;1810,09;2,64;11,53;137,14
Acer;69900;8;3151,15;0,00;32,40;548,57
HP;44600;8;3059,80;0,00;11,28;1097,14
HP;34900;8;2031,02;3,89;11,28;548,57
Dell;223999;32;4681,43;0,00;30,96;4285,71
HP;63999;8;3704,22;0,00;28,75;548,57
HP;61900;32;3704,22;0,00;28,75;2142,86
ASUS;239999;64;5157,91;0,00;52,64;2142,86
ASUS;196900;32;5157,91;0,00;52,64;2142,86
Lenovo;69900;40;3801,17;0,00;32,40;2142,86
HP;241900;40;5438,96;0,00;61,64;4285,71
HP;185900;32;5139,14;0,00;84,83;2142,86
HP;95900;16;3279,53;0,00;28,75;548,57
LG;157900;16;4180,51;0,00;46,62;2142,86
MSI;262900;16;4084,38;0,00;46,75;4285,71
MSI;534900;64;4084,38;0,00;46,75;17142,86
MSI;241900;16;4084,38;0,00;46,75;1097,14
MSI;209900;32;5209,73;0,00;46,75;2142,86
HP;171999;32;4180,51;0,00;28,75;8571,43
HP;127499;64;3979,73;0,00;28,75;1097,14
Gigabyte;172900;16;4681,43;0,00;129,57;2142,86
HP;439900;64;4681,43;0,00;43,99;17142,86
HP;122500;16;3279,53;0,00;11,28;466,67
HP;139000;32;3279,53;0,00;11,28;466,67
Lenovo;70399;8;3279,53;0,00;13,20;4285,71
HP;63900;16;3279,53;0,00;11,28;1097,14
HP;29900;8;2253,44;11,05;32,40;548,57
MSI;128900;32;4491,93;0,00;46,75;4285,71
Acer;51783;8;3059,80;0,00;28,75;274,29
ASUS;198999;32;5157,91;0,00;52,64;2142,86
ASUS;201999;40;0,00;0,00;66,69;4285,71
HP;109900;16;3979,73;0,00;25,99;466,67
HP;274900;16;4221,91;0,00;46,75;4285,71
Alienware;217900;24;4681,43;0,00;82,76;4285,71
HP;106400;16;3979,73;0,00;25,99;233,33
Aorus;264900;32;4084,38;0,00;80,18;2142,86
ASUS;59999;36;3279,53;0,00;28,75;1097,14
MSI;237999;32;6043,23;0,00;48,14;2142,86
HP;228500;64;3279,53;0,00;11,28;4285,71
MSI;167999;32;4653,22;0,00;46,75;4285,71
ASUS;58900;8;3279,53;0,00;28,75;2142,86
ASUS;160900;16;4221,91;0,00;36,79;2142,86
Acer;131999;8;4084,38;0,00;46,75;233,33
Acer;148999;16;4084,38;0,00;46,75;933,33
Acer;86500;16;3279,53;0,00;32,40;2142,86
Acer;91000;16;3279,53;0,00;32,40;2142,86
HP;31888;16;1995,10;2,64;11,53;137,14
HP;31900;8;1810,09;2,64;11,53;137,14
Acer;64900;8;2797,35;7,31;28,75;2142,86
Dell;129900;16;4681,43;0,00;30,14;2142,86
ASUS;59999;16;3059,80;0,00;11,53;548,57
MSI;69999;16;3773,52;0,00;28,75;2142,86
Lenovo;90999;8;3816,33;0,00;46,62;4285,71
HP;46599;8;3059,80;0,00;11,28;1097,14
HP;36999;16;1810,09;2,64;11,53;137,14
Dell;240120;32;3979,73;0,00;32,40;1097,14
HP;77900;20;612,33;0,00;28,75;2142,86
MSI;399900;64;6233,67;0,00;81,93;8571,43
Lenovo;232900;8;4681,43;0,00;30,14;548,57
MSI;379999;64;5209,73;0,00;77,72;4285,71
Lenovo;225900;64;3731,77;0,00;88,28;2142,86
Lenovo;268000;64;3638,49;0,00;88,28;2142,86
Dell;450000;32;4208,42;0,00;28,75;1097,14
HP;117900;32;4233,09;0,00;11,55;2142,86
Lenovo;127499;40;3704,22;0,00;32,40;2142,86
Lenovo;112900;12;3370,68;0,00;32,40;548,57
Lenovo;186199;40;3370,68;0,00;32,40;2142,86
Lenovo;107999;16;3370,68;0,00;32,40;2142,86
ASUS;97299;16;4814,25;0,00;100,91;2142,86
Lenovo;63900;12;3279,53;0,00;28,75;1097,14
Lenovo;99900;24;3801,17;0,00;28,75;2142,86
Lenovo;79900;16;3801,17;0,00;28,75;466,67
Lenovo;59900;8;3801,17;0,00;28,75;548,57
Lenovo;76900;24;3801,17;0,00;28,75;2142,86
Lenovo;113999;8;3924,67;0,00;28,75;1097,14
Lenovo;124999;12;3924,67;0,00;28,75;1097,14
Lenovo;126999;20;0,00;0,00;32,40;4285,71
ASUS;130900;40;4653,22;0,00;36,79;2142,86
ASUS;62900;8;3801,17;0,00;30,14;1097,14
ASUS;96900;40;3801,17;0,00;30,14;4285,71
LG;119018;8;4161,73;0,00;35,04;1097,14
MSI;207900;32;4084,38;0,00;46,75;1097,14
ASUS;222999;32;4300,12;0,00;69,12;1097,14
HP;144900;32;3540,62;0,00;25,99;2142,86
HP;49900;8;0,00;7,31;11,55;548,57
MSI;226999;16;4491,93;0,00;46,75;8571,43
ASUS;128999;12;3811,79;0,00;25,99;4285,71
MSI;145999;16;4869,93;0,00;67,33;4285,71
HP;96499;32;0,00;0,00;46,75;2142,86
HP;227141;16;2809,54;0,00;32,40;1097,14
HP;769900;64;4036,08;0,00;45,85;17142,86
ASUS;317900;16;4221,91;0,00;90,27;2142,86
ASUS;175400;32;4346,79;0,00;78,02;2142,86
Gigabyte;227900;16;4681,43;0,00;129,57;8571,43
HP;258134;16;0,00;0,00;30,14;1097,14
Lenovo;127900;12;3540,62;0,00;28,75;548,57
Acer;116400;8;3540,62;0,00;28,75;466,67
HP;94900;20;3279,53;0,00;28,75;2142,86
HP;53900;16;612,33;0,00;11,55;548,57
MSI;129999;32;4653,22;0,00;46,75;2142,86
MSI;342499;64;4491,93;0,00;46,75;8571,43
MSI;129999;16;4653,22;0,00;46,75;1097,14
HP;75421;16;0,00;0,00;46,75;2142,86
Lenovo;111900;16;3541,15;0,00;32,40;1097,14
HP;36900;8;1995,10;2,64;28,75;274,29
Lenovo;86999;16;3801,17;0,00;28,75;1097,14
ASUS;34999;4;3059,80;0,00;12,68;1097,14
Lenovo;174900;16;5069,15;0,00;93,70;1097,14
HP;34900;8;2718,60;0,00;11,53;274,29
HP;44400;8;3279,53;0,00;28,75;548,57
Acer;80995;16;3218,12;0,00;28,75;548,57
HP;432900;64;4036,08;0,00;45,85;8571,43
MSI;96500;8;3416,99;0,00;46,75;1097,14
HP;35999;8;1810,09;2,64;11,28;274,29
Gigabyte;360208;16;3630,74;0,00;121,84;2142,86
HP;61800;16;612,33;0,00;32,40;2142,86
MSI;191900;16;4084,38;0,00;46,75;1097,14
HP;34550;8;3059,80;0,00;11,28;548,57
Dell;97899;32;3279,53;0,00;32,40;2142,86
HP;149999;16;3553,24;0,00;46,75;2142,86
HP;67800;8;2849,67;0,00;11,55;466,67
Gigabyte;197059;16;3044,38;0,00;46,75;1097,14
Lenovo;29900;4;0,00;0,00;11,28;466,67
Dell;220000;16;3107,57;0,00;25,99;1097,14
Samsung;43900;4;0,00;4,88;42,06;68,57
HP;79900;8;0,00;9,92;11,28;274,29
Dell;89900;8;3279,53;0,00;34,49;548,57
Lenovo;300000;32;3541,15;0,00;103,52;2142,86
HP;70000;8;0,00;9,92;11,28;933,33
Alienware;198900;8;0,00;0,00;28,75;466,67
HP;73497;8;2186,09;0,00;28,75;933,33
Dell;75000;4;0,00;9,92;11,53;274,29
HP;100000;8;2538,10;11,88;11,53;233,33
Dell;115000;16;3107,57;0,00;32,40;1097,14
ASUS;92900;8;2849,67;0,00;34,49;1097,14
Lenovo;110000;16;3044,38;0,00;28,75;466,67
Lenovo;47119;4;2718,60;0,00;12,68;233,33
HP;232187;16;2560,37;11,88;32,40;1097,14
Lenovo;61999;8;2560,37;11,88;34,49;548,57
Lenovo;127999;32;0,00;0,00;32,40;4285,71
ASUS;198900;64;4491,93;0,00;66,69;8571,43
HP;74656;32;3059,80;0,00;11,28;4285,71
HP;62656;32;3059,80;0,00;11,28;2142,86
ASUS;171999;40;4036,08;0,00;25,99;8571,43
HP;74299;32;3773,52;0,00;25,99;2142,86
ASUS;129900;24;3668,64;0,00;46,75;2142,86
Lenovo;179999;64;4084,38;0,00;88,28;2142,86
Lenovo;128900;32;3962,12;0,00;28,75;4285,71
ASUS;177900;16;4346,79;0,00;78,02;1097,14
Dell;89999;64;3279,53;0,00;32,40;4285,71
MSI;207999;32;4491,93;0,00;46,75;2142,86
ASUS;226999;16;4300,12;0,00;69,12;4285,71
ASUS;146990;24;4681,43;0,00;69,12;2142,86
HP;84999;8;3059,80;0,00;11,28;1097,14
HP;105999;16;3059,80;0,00;11,28;4285,71
Dell;378900;64;4681,43;0,00;86,24;17142,86
ASUS;119999;16;3553,24;0,00;46,75;2142,86
Lenovo;107900;16;3279,53;0,00;32,40;4285,71
Lenovo;150499;16;4014,81;0,00;30,14;4285,71
HP;185900;24;5139,14;0,00;84,83;2142,86
HP;85900;32;4180,51;0,00;28,75;1097,14
MSI;329900;32;4084,38;0,00;46,75;4285,71
HP;111900;32;4233,09;0,00;25,99;933,33
HP;93900;16;4233,09;0,00;25,99;548,57
HP;546999;32;6008,14;0,00;77,72;17142,86
Lenovo;47900;12;3626,69;0,00;28,75;1097,14
MSI;137900;48;3300,89;0,00;46,75;4285,71
MSI;124900;32;4491,93;0,00;46,75;2142,86
ASUS;129900;32;3218,12;0,00;43,99;4285,71
HP;318500;16;3279,53;0,00;11,55;16285,71
HP;152500;16;3279,53;0,00;11,55;933,33
Lenovo;136999;48;3279,53;0,00;32,40;4285,71
HP;88999;20;3138,05;0,00;28,75;2142,86
HP;231500;64;3279,53;0,00;11,55;4285,71
HP;157900;32;4814,25;0,00;25,99;2142,86
HP;166900;16;4814,25;0,00;25,99;4285,71
HP;184500;8;3924,67;0,00;28,75;4285,71
HP;161499;64;3979,73;0,00;28,75;1097,14
Lenovo;32900;4;1810,09;2,64;25,10;274,29
Lenovo;180500;32;3540,62;0,00;28,75;2142,86
MSI;169900;16;4681,43;0,00;46,62;2142,86
Dell;109999;20;3924,67;35,83;28,75;2142,86
Lenovo;129900;12;3540,62;0,00;28,75;1097,14
Acer;129900;32;4349,91;0,00;43,99;2142,86
HP;159999;32;3979,73;35,83;28,75;4285,71
Lenovo;248900;32;3035,95;0,00;28,75;8571,43
Acer;187999;16;4300,12;0,00;66,69;2142,86
HP;139999;32;4814,25;0,00;25,99;4285,71
ASUS;73900;8;3801,17;0,00;30,14;2142,86
Lenovo;105199;8;3370,68;0,00;32,40;548,57
Lenovo;143499;48;0,00;0,00;32,40;4285,71
Lenovo;90999;40;3924,67;0,00;28,75;2142,86
MSI;299900;64;6233,67;0,00;59,47;4285,71
ASUS;85900;32;3801,17;0,00;30,14;2142,86
ASUS;157999;16;4300,12;0,00;61,64;2142,86
ASUS;149499;32;4491,93;0,00;66,69;2142,86
HP;91900;32;4233,09;0,00;32,40;2142,86
Acer;97999;16;3924,67;0,00;32,40;2142,86
Acer;134999;16;4084,38;0,00;46,75;233,33
Acer;102000;24;3279,53;0,00;32,40;466,67
Acer;92000;12;3279,53;0,00;32,40;933,33
HP;66999;16;3370,68;0,00;11,53;4285,71
HP;102999;16;4233,09;0,00;25,99;2142,86
Acer;131499;32;4084,38;0,00;46,75;466,67
HP;388500;64;3279,53;0,00;11,55;16285,71
MSI;189900;16;4869,93;0,00;43,99;2142,86
HP;83900;64;612,33;0,00;11,55;8571,43
HP;81900;16;3966,33;0,00;25,99;1097,14
HP;109900;24;4233,09;35,83;28,75;2142,86
HP;67900;32;3279,53;0,00;28,75;2142,86
HP;38999;32;1810,09;2,64;11,53;137,14
HP;156900;32;4814,25;0,00;25,99;4285,71
ASUS;88900;32;3218,12;0,00;43,99;2142,86
ASUS;102999;16;3218,12;0,00;43,99;2142,86
ASUS;60900;12;3279,53;0,00;28,75;2142,86
ASUS;396999;64;5157,91;0,00;52,64;17142,86
MSI;140900;64;3300,89;0,00;28,75;8571,43
Aorus;876900;64;4681,43;0,00;90,27;17142,86
HP;231999;48;6008,14;0,00;59,47;8571,43
Lenovo;237999;64;5139,14;0,00;69,12;8571,43
ASUS;129900;32;3553,24;0,00;46,75;2142,86
ASUS;147900;64;3553,24;0,00;46,75;2142,86
ASUS;49900;8;3059,80;0,00;28,75;548,57
Lenovo;146400;8;3816,33;0,00;46,62;2142,86
Lenovo;57799;36;3279,53;0,00;13,20;4285,71
HP;123400;8;3279,53;0,00;28,75;2142,86
HP;160999;64;3540,62;0,00;11,55;8571,43
HP;104900;16;4233,09;35,83;28,75;1097,14
HP;103900;16;3940,23;0,00;11,55;1097,14
HP;128999;64;3924,67;0,00;28,75;4285,71
Acer;56900;20;0,00;7,31;28,75;2142,86
HP;102400;32;3801,17;0,00;32,40;548,57
ASUS;95000;16;4814,25;0,00;100,91;1097,14
Acer;74900;16;1937,88;19,34;28,75;466,67
LG;166900;16;4180,51;0,00;46,62;4285,71
LG;179900;16;3540,62;0,00;46,62;2142,86
HP;101900;8;3801,17;0,00;32,40;2142,86
MSI;132900;16;4491,93;0,00;46,75;4285,71
Dell;86999;32;3924,67;0,00;35,04;2142,86
ASUS;119900;16;4814,25;0,00;100,91;1097,14
ASUS;226900;32;5157,91;0,00;52,64;4285,71
ASUS;209900;16;5157,91;0,00;52,64;2142,86
ASUS;169900;64;4300,12;0,00;66,69;8571,43
ASUS;134900;32;4300,12;0,00;66,69;4285,71
ASUS;66900;12;2849,67;0,00;11,55;1097,14
ASUS;46900;16;3059,80;0,00;11,53;2142,86
HP;89999;16;3979,73;0,00;32,40;4285,71
HP;150999;32;4233,09;0,00;32,40;2142,86
ASUS;133900;40;3940,23;0,00;25,99;8571,43
ASUS;204900;16;4221,91;0,00;80,18;2142,86
Acer;67900;8;3279,53;0,00;28,75;1097,14
Acer;99900;36;3279,53;0,00;28,75;4285,71
HP;146900;64;3979,73;0,00;28,75;4285,71
Lenovo;114900;16;3577,85;0,00;103,52;1097,14
Dell;125135;16;4016,82;0,00;34,49;4285,71
MSI;102999;24;2375,46;0,00;41,61;1097,14
Dell;97900;32;2849,67;0,00;28,75;4285,71
Lenovo;59900;20;2253,44;11,05;11,28;2142,86
Lenovo;289999;128;4697,75;0,00;93,70;8571,43
ASUS;45900;8;0,00;0,00;12,28;1097,14
HP;280000;16;3279,53;0,00;11,28;16285,71
Dell;106900;64;4180,51;0,00;30,14;4285,71
HP;171500;64;3279,53;0,00;11,55;548,57
HP;129400;16;3279,53;0,00;11,55;933,33
Lenovo;269900;128;5438,96;0,00;30,14;8571,43
Dell;255029;16;4016,82;0,00;28,75;1097,14
ASUS;238900;64;4346,79;0,00;43,99;8571,43
HP;164900;32;3979,98;63,59;35,04;2142,86
MSI;201999;16;4491,93;0,00;46,75;4285,71
ASUS;474900;64;6427,28;0,00;85,19;8571,43
Dell;114900;16;4300,12;0,00;41,61;1097,14
HP;49999;16;2253,44;11,05;11,53;2142,86
ASUS;106900;16;3553,24;0,00;46,75;1097,14
Acer;84900;16;3133,96;0,00;46,75;466,67
HP;108999;16;3540,62;0,00;11,28;1097,14
ASUS;141999;32;4491,93;0,00;46,75;1097,14
HP;171900;32;2849,67;0,00;11,55;4285,71
MSI;293900;32;6043,23;0,00;85,19;4285,71
Dell;50900;16;3059,80;0,00;32,40;466,67
HP;354999;16;6008,14;0,00;77,72;4285,71
HP;84900;12;3021,49;0,00;11,28;548,57
Dell;79900;16;2907,56;0,00;41,61;2142,86
Lenovo;169999;16;4084,38;0,00;46,62;1097,14
MSI;111999;32;4036,08;123,38;67,33;2142,86
ASUS;29900;4;2031,02;3,89;11,28;274,29
Acer;39843;8;0,00;7,31;28,75;274,29
Acer;68999;40;3279,53;0,00;32,40;1097,14
Toshiba;279900;64;3002,64;0,00;28,75;4285,71
ASUS;130999;32;3218,12;0,00;43,99;2142,86
ASUS;109900;16;3218,12;0,00;43,99;2142,86
ASUS;184900;64;3553,24;0,00;46,75;8571,43
Acer;35900;8;2253,44;11,05;11,53;548,57
ASUS;97999;40;3218,12;0,00;12,68;2142,86
Dell;130398;8;4003,89;0,00;28,75;548,57
Dell;109999;32;3979,73;11,62;30,14;2142,86
Dell;57999;16;3279,53;0,00;28,75;1097,14
Acer;38900;8;3059,80;0,00;28,75;1097,14
ASUS;58699;32;3626,69;0,00;12,68;2142,86
ASUS;125900;24;4653,22;0,00;36,79;2142,86
ASUS;45999;16;3626,69;0,00;36,79;1097,14
Acer;53900;8;473,23;0,00;28,75;466,67
ASUS;129999;32;4300,12;0,00;66,69;2142,86
HP;133999;48;4233,09;35,83;28,75;4285,71
HP;130900;64;4233,09;0,00;28,75;8571,43
HP;32699;8;1810,09;2,64;11,53;137,14
Lenovo;182900;24;4681,43;0,00;69,12;4285,71
HP;138900;48;4233,09;35,83;28,75;4285,71
HP;166999;64;4491,93;0,00;46,75;4285,71
Lenovo;98900;16;3370,68;0,00;30,14;1097,14
Lenovo;138900;40;3924,67;0,00;28,75;8571,43
HP;155400;8;3811,79;0,00;27,85;1097,14
Acer;353999;32;4300,12;0,00;66,69;17142,86
Acer;139900;32;4349,91;0,00;43,99;4285,71
Acer;49900;4;473,23;0,00;28,75;274,29
Acer;50900;8;3059,80;0,00;28,75;466,67
Acer;76999;8;3279,53;0,00;32,40;1097,14
MSI;350999;32;4084,38;0,00;28,75;933,33
Lenovo;127900;32;3279,53;0,00;32,40;2142,86
Lenovo;112999;40;3801,17;0,00;28,75;1097,14
ASUS;69999;8;3801,17;0,00;53,04;548,57
HP;103900;16;4233,09;0,00;25,99;4285,71
Acer;116999;32;4349,91;0,00;46,75;466,67
ASUS;169999;32;4132,96;0,00;43,99;2142,86
HP;150500;32;3279,53;0,00;11,28;548,57
HP;84900;16;4349,91;0,00;28,75;1097,14
HP;44999;16;2253,44;11,05;11,53;1097,14
HP;142999;16;4491,93;0,00;46,75;2142,86
Acer;169900;32;4681,43;0,00;46,75;2142,86
Lenovo;62900;16;3704,22;0,00;25,99;2142,86
HP;307900;64;4681,43;0,00;43,99;17142,86
HP;284900;16;4681,43;0,00;43,99;17142,86
Lenovo;249900;32;4697,75;0,00;69,12;2142,86
HP;370999;16;6008,14;0,00;77,72;1097,14
HP;139599;16;4300,12;0,00;45,85;2142,86
Acer;176999;64;4084,38;0,00;46,75;466,67
ASUS;66900;12;2849,67;0,00;11,55;1097,14
ASUS;149900;16;5209,73;0,00;43,00;2142,86
MSI;391999;64;4491,93;0,00;46,75;17142,86
ASUS;261999;64;5157,91;0,00;52,64;4285,71
HP;54900;12;2718,60;0,00;32,40;1097,14
HP;365900;64;4221,91;0,00;46,75;4285,71
Lenovo;59888;12;3138,05;0,00;28,75;548,57
Lenovo;109999;40;3801,17;0,00;32,40;2142,86
Lenovo;54900;8;3279,53;0,00;32,40;548,57
Lenovo;134900;16;3577,85;0,00;103,52;4285,71
MSI;129900;24;3300,89;0,00;46,75;2142,86
HP;87999;8;487,50;7,31;11,55;274,29
Lenovo;59900;12;3279,53;0,00;32,40;466,67
Acer;97900;16;3924,67;0,00;28,75;4285,71
Lenovo;121999;32;3541,15;0,00;32,40;4285,71
HP;68900;8;2884,33;0,00;11,53;274,29
ASUS;56999;8;2253,44;11,05;32,40;548,57
ASUS;242999;64;4221,91;0,00;80,18;4285,71
Dell;149900;16;4681,43;0,00;69,12;2142,86
HP;138900;32;3979,73;0,00;25,99;4285,71
HP;189900;48;4233,09;0,00;25,99;4285,71
HP;107400;16;3979,73;0,00;25,99;466,67
HP;109900;16;4036,08;0,00;45,85;2142,86
Dell;130999;16;0,00;0,00;32,40;548,57
ASUS;69900;20;3279,53;0,00;28,75;2142,86
Acer;126499;32;4300,12;0,00;66,69;4285,71
MSI;130900;32;4084,38;0,00;46,62;2142,86
HP;112000;16;3279,53;0,00;11,28;466,67
HP;137500;16;3279,53;0,00;11,28;4285,71
HP;82999;32;2253,44;11,05;28,75;2142,86
HP;82900;32;3279,53;0,00;28,75;4285,71
HP;65900;8;3370,68;0,00;11,28;1097,14
ASUS;76999;36;3059,80;0,00;28,75;2142,86
HP;144900;64;4233,09;0,00;32,40;8571,43
Acer;143500;12;3279,53;0,00;32,40;8571,43
Dell;219900;16;4681,43;0,00;30,96;2142,86
Acer;728499;32;4084,38;0,00;69,12;17142,86
MSI;576999;32;6233,67;0,00;81,93;8571,43
LG;109999;16;4442,10;0,00;35,04;1097,14
Lenovo;167900;16;4036,08;0,00;69,12;2142,86
ASUS;147900;32;4491,93;0,00;46,75;2142,86
HP;165999;32;4681,43;0,00;45,85;2142,86
LG;89999;16;3816,33;0,00;28,75;1097,14
Acer;99999;16;4180,51;0,00;46,75;2142,86
HP;141900;64;3940,23;0,00;11,55;4285,71
Lenovo;111999;12;3704,22;0,00;32,40;2142,86
Lenovo;91499;8;3704,22;0,00;32,40;548,57
Lenovo;97499;12;3704,22;0,00;32,40;548,57
HP;149900;8;3279,53;0,00;32,40;1097,14
HP;137900;32;3279,53;0,00;32,40;548,57
Lenovo;93900;36;3279,53;0,00;28,75;4285,71
Lenovo;67900;20;3279,53;0,00;28,75;1097,14
Lenovo;123499;16;3924,67;0,00;28,75;2142,86
Lenovo;128400;24;3370,68;0,00;32,40;548,57
Lenovo;145699;16;3370,68;0,00;32,40;2142,86
Lenovo;112900;8;3035,95;0,00;28,75;548,57
Lenovo;460400;64;3035,95;0,00;28,75;17142,86
HP;84999;8;3801,17;0,00;32,40;1097,14
ASUS;132900;16;4814,25;0,00;100,91;4285,71
ASUS;125900;16;4814,25;0,00;100,91;2142,86
ASUS;104399;16;4814,25;0,00;100,91;1097,14
ASUS;172900;48;5209,73;0,00;43,00;4285,71
ASUS;80900;32;3801,17;0,00;30,14;2142,86
Dell;189900;64;4180,51;0,00;30,14;4285,71
ASUS;86999;8;3218,12;0,00;43,99;1097,14
MSI;202999;16;4491,93;0,00;46,75;2142,86
ASUS;199900;16;4221,91;0,00;80,18;2142,86
HP;54900;20;3059,80;0,00;11,55;2142,86
ASUS;63900;16;0,00;0,00;28,75;1097,14
ASUS;88999;24;4036,08;0,00;25,99;4285,71
Dell;146900;32;4349,91;0,00;41,61;4285,71
Dell;119900;16;4349,91;0,00;41,61;2142,86
HP;100900;8;2091,17;11,05;11,53;1097,14
HP;109999;16;4180,51;0,00;28,75;2142,86
Lenovo;124999;20;0,00;0,00;32,40;4285,71
HP;61900;16;3279,53;0,00;12,68;2142,86
HP;74900;32;2253,44;11,05;11,28;466,67
ASUS;197900;16;5058,01;0,00;78,02;1097,14
ASUS;124900;16;3668,64;0,00;46,75;2142,86
HP;95999;64;3979,73;0,00;25,99;2142,86
MSI;99900;32;4491,93;0,00;46,75;2142,86
HP;108499;32;3059,80;0,00;11,28;4285,71
Alienware;236900;64;4300,12;0,00;90,27;1097,14
Alienware;240900;64;4300,12;0,00;90,27;4285,71
HP;149999;64;3924,67;0,00;28,75;4285,71
HP;129900;16;3540,62;0,00;11,55;466,67
MSI;149999;32;4681,43;0,00;90,27;2142,86
Lenovo;55888;8;3279,53;0,00;32,40;548,57
Dell;179999;32;3416,99;0,00;28,34;1097,14
Dell;114900;16;4300,12;0,00;41,61;1097,14
ASUS;112800;16;3668,64;0,00;46,75;1097,14
Dell;175000;8;2801,79;13,62;25,99;548,57
HP;65900;8;2031,02;3,89;12,16;274,29
HP;47900;8;2253,44;11,05;11,28;1097,14
Dell;161999;32;4681,43;0,00;41,61;2142,86
ASUS;104900;16;764,20;0,00;50,40;2142,86
Lenovo;204900;64;4681,43;0,00;69,12;2142,86
Lenovo;39900;8;3059,80;0,00;28,75;548,57
Lenovo;139999;40;2809,54;0,00;28,75;2142,86
Lenovo;149999;8;2863,93;0,00;28,75;1097,14
HP;74999;12;3279,53;0,00;25,99;548,57
HP;210775;16;4681,43;0,00;28,75;1097,14
HP;49900;8;3138,05;0,00;12,68;548,57
HP;119900;32;4036,08;0,00;45,85;2142,86
HP;47549;8;3059,80;0,00;28,75;548,57
ASUS;139988;16;4491,93;0,00;46,75;1097,14
Lenovo;199999;64;4697,75;0,00;28,75;2142,86
Lenovo;469999;128;706,52;0,00;121,84;4285,71
Acer;34999;4;2182,62;4,89;12,68;274,29
ASUS;108202;8;2893,02;11,88;34,49;1097,14
Acer;31500;4;2718,60;0,00;12,68;274,29
HP;69900;12;3370,68;0,00;11,28;548,57
Microsoft;230747;8;2839,56;0,00;81,65;548,57
Lenovo;179977;16;4084,38;0,00;28,75;1097,14
Dell;127500;16;3016,18;0,00;32,40;548,57
Acer;39900;4;1301,72;11,88;32,40;274,29
Lenovo;103093;8;2863,93;0,00;28,75;548,57
Lenovo;129900;16;3107,57;0,00;28,75;1097,14
Lenovo;57900;8;0,00;0,00;34,49;1097,14
Microsoft;247400;16;0,00;0,00;81,65;1097,14
Lenovo;99900;12;3279,53;0,00;32,40;1097,14
Dell;108800;16;3541,15;0,00;28,75;1097,14
HP;70999;8;0,00;9,92;11,28;466,67
Lenovo;85500;8;2538,10;0,00;32,40;548,57
Dell;36900;8;2538,10;11,88;34,49;548,57
Lenovo;33900;8;2227,80;9,37;28,75;137,14
Acer;59900;16;2278,13;11,05;28,75;1097,14
ASUS;349499;16;4681,43;0,00;121,84;17142,86
HP;133999;32;3540,62;0,00;11,28;4285,71
HP;201400;32;3279,53;52,01;25,99;933,33
HP;31499;4;1810,09;2,64;11,53;137,14
Acer;52900;8;2278,13;11,05;28,75;548,57
ASUS;196999;16;4681,43;0,00;121,84;2142,86
ASUS;264999;32;4869,93;0,00;121,84;4285,71
HP;131500;16;3279,53;0,00;11,55;2142,86
ASUS;309499;32;6427,28;0,00;77,72;4285,71
ASUS;209900;32;6427,28;0,00;77,72;2142,86
Acer;129900;36;3540,62;0,00;25,99;4285,71
MSI;194900;64;4346,79;0,00;43,99;8571,43
Dell;187900;48;4681,43;0,00;30,96;4285,71
HP;34900;16;1810,09;2,64;11,53;137,14
HP;34199;16;1810,09;2,64;11,53;137,14
