Name;Brand;Price;Ram;CPU;GPU;Display;Storage
ASUS Vivobook S 16X;ASUS;115900;16;4681,425152;0;30,1392663;2142,857143
HP 15;HP;126500;16;3279,528958;0;11,27864112;933,3333333
Lenovo ThinkPad T14 Gen 3;Lenovo;204900;40;4014,810626;0;35,03800676;4285,714286
Acer Nitro 5;Acer;129999;16;4084,383139;0;46,75459559;466,6666667
ASUS Vivobook S 16X;ASUS;115900;16;4681,425152;0;30,1392663;2142,857143
HP 15;HP;75900;16;3370,678745;0;11,27864112;2142,857143
HP 14;HP;148999;32;4233,092812;0;32,40413851;2142,857143
MSI GF63 Thin;MSI;120900;64;3300,890712;0;28,75459559;4285,714286
AORUS 17X;Aorus;406900;32;4681,425152;0;90,27323839;8571,428571
HP ENVY 16;HP;221999;32;6008,136783;0;59,47399068;8571,428571
Dell G16 7620;Dell;139900;32;4681,425152;0;69,11684783;2142,857143
HP Pavilion 15;HP;129999;32;3979,729698;35,83013859;28,75459559;2142,857143
HP Pavilion 15;HP;135999;64;3940,228791;0;28,75459559;4285,714286
HP 17;HP;116999;64;3138,054716;0;25,98752411;4285,714286
MSI Katana 15;MSI;156999;16;4491,934191;0;46,75459559;4285,714286
MSI Pulse GL66;MSI;184999;16;4681,425152;0;46,75459559;2142,857143
MSI Sword 15;MSI;282499;64;4491,934191;0;46,75459559;8571,428571
Lenovo ThinkPad T14 Gen 3;Lenovo;169900;16;3979,980788;63,58877556;35,03800676;4285,714286
HP Stream 14;HP;36900;8;1810,088487;2,637128693;11,52745777;137,1428571
Dell Latitude 7530;Dell;150000;16;3801,171177;0;28,75459559;548,5714286
HP Pavilion 15;HP;169900;64;4180,505353;0;28,75459559;4285,714286
HP ProBook 440 G9;HP;149900;64;3801,171177;0;32,40413851;4285,714286
ASUS ROG Zephyrus G14;ASUS;359999;32;5058,005254;0;78,02364865;2142,857143
HP OMEN 17;HP;364900;64;6008,136783;0;61,64416586;4285,714286
Acer Predator Triton 500 SE;Acer;155999;16;4681,425152;0;85,1882764;2142,857143
Acer Aspire 3;Acer;54900;36;3059,796176;0;28,75459559;2142,857143
HP ProBook 440 G9;HP;104999;16;3801,171177;0;32,40413851;1097,142857
MSI GF63 Thin;MSI;76900;16;3300,890712;0;28,75459559;1097,142857
HP ProBook 440 G8;HP;306900;64;3279,528958;0;32,40413851;8571,428571
LG gram 17;LG;161900;16;4442,097379;0;43,3539604;4285,714286
ASUS ROG Strix G15;ASUS;124900;16;4300,124315;0;66,68834842;4285,714286
ASUS ROG Strix G15;ASUS;134900;32;4300,124315;0;66,68834842;4285,714286
ASUS ROG Flow X16;ASUS;296999;64;0;0;69,11684783;2142,857143
ASUS ROG Flow X13;ASUS;127999;16;0;0;49,86607143;2142,857143
HP 14;HP;104900;24;4233,092812;0;32,40413851;4285,714286
HP 15;HP;47900;32;2031,015312;3,885266483;11,27864112;2142,857143
MSI GF63 Thin;MSI;84900;16;3300,890712;0;28,75459559;2142,857143
HP ENVY x360 14;HP;66499;8;3966,329123;0;32,40413851;1097,142857
ASUS Vivobook Pro 16;ASUS;167900;48;4491,934191;0;30,1392663;4285,714286
ASUS ROG Zephyrus G15;ASUS;166999;16;0;0;66,68834842;2142,857143
HP ProBook 450 G9;HP;166900;64;3979,729698;0;28,75459559;8571,428571
HP 15;HP;89900;12;3540,616004;0;28,75459559;548,5714286
Dell Inspiron 5620;Dell;195900;64;4180,505353;11,61820242;30,1392663;8571,428571
MSI Sword 15;MSI;234900;16;4084,383139;0;46,75459559;8571,428571
MSI Raider GE77;MSI;935900;64;5069,147109;0;90,27323839;17142,85714
Acer Predator Triton 500 SE;Acer;263499;16;4084,383139;0;69,11684783;4285,714286
MSI Raider GE78;MSI;438999;64;6233,667213;0;81,92538897;2142,857143
Dell Inspiron 7706 2-in-1;Dell;97999;8;3540,616004;0;81,92538897;1097,142857
MSI GF65 Thin;MSI;97999;24;2375,457837;0;41,61173845;1097,142857
Dell Precision 3470;Dell;158972;16;4180,505353;0;32,40413851;1097,142857
Lenovo Legion Y740 17;Lenovo;179999;32;3236,105222;144,6541621;43,98752411;933,3333333
HP Stream 14;HP;32959;16;0;2,637128693;11,52745777;137,1428571
HP 15;HP;137499;64;3540,616004;0;11,27864112;1097,142857
Lenovo Legion 5 15;Lenovo;99900;8;3811,785213;0;41,61173845;1097,142857
HP 15;HP;68999;8;3279,528958;0;28,75459559;548,5714286
HP 17;HP;82900;64;3059,796176;0;11,54554906;466,6666667
HP 17;HP;121900;32;3979,729698;0;25,98752411;2142,857143
HP 17;HP;106999;24;3138,054716;0;11,54554906;2142,857143
ASUS ROG Strix G15;ASUS;129490;16;0;202,7384825;66,68834842;1097,142857
Dell G5 5511;Dell;119999;8;3675,572492;0;41,61173845;2142,857143
Lenovo ThinkPad P16s Gen 1;Lenovo;184900;40;4180,505353;0;30,1392663;2142,857143
Lenovo ThinkPad P16s Gen 1;Lenovo;199900;40;4180,505353;0;30,1392663;4285,714286
ASUS TUF Gaming A17;ASUS;79900;8;3218,115158;0;43,98752411;1097,142857
ASUS ROG Strix G15;ASUS;117900;32;3553,238314;0;46,75459559;2142,857143
ASUS ROG Flow X16;ASUS;279999;32;0;0;69,11684783;4285,714286
ASUS ROG Flow X16;ASUS;253999;16;0;0;69,11684783;4285,714286
Dell Latitude 5430;Dell;75999;16;4003,888418;0;32,40413851;1097,142857
Acer Aspire 5;Acer;89900;16;3138,054716;0;28,75459559;466,6666667
Acer Aspire 5;Acer;97900;16;3138,054716;0;28,75459559;466,6666667
Acer Aspire 3;Acer;39900;12;3059,796176;0;28,75459559;2142,857143
ASUS ROG Strix G16;ASUS;259900;64;5157,914468;0;52,6392663;8571,428571
ASUS ROG Strix G16;ASUS;170422;32;5157,914468;0;52,6392663;4285,714286
ASUS ROG Strix G16;ASUS;164900;32;5157,914468;0;52,6392663;2142,857143
ASUS ROG Strix G16;ASUS;156799;32;5157,914468;0;52,6392663;2142,857143
ASUS ROG Strix G15;ASUS;129999;32;4300,124315;0;66,68834842;4285,714286
ASUS ROG Flow X16;ASUS;179900;64;0;0;69,11684783;4285,714286
Lenovo ThinkPad T14 Gen 2;Lenovo;110999;16;0;0;32,40413851;4285,714286
Lenovo ThinkPad T14 Gen 2;Lenovo;100999;16;0;0;32,40413851;2142,857143
Lenovo ThinkPad T14 Gen 2;Lenovo;109900;16;3279,528958;0;32,40413851;1097,142857
MSI GF63 Thin;MSI;79900;16;3300,890712;0;28,75459559;2142,857143
HP Pavilion 15;HP;121900;64;4233,092812;0;28,75459559;4285,714286
MSI Katana GF76;MSI;127900;32;4681,425152;0;43,98752411;2142,857143
Acer Predator Triton 500 SE;Acer;226900;16;4084,383139;0;69,11684783;2142,857143
Acer Predator Triton 500 SE;Acer;298999;32;4084,383139;0;69,11684783;8571,428571
ASUS Vivobook S 16X;ASUS;122900;40;4681,425152;0;30,1392663;2142,857143
ASUS Vivobook S 16X;ASUS;110900;16;4681,425152;0;30,1392663;2142,857143
Acer Aspire 5;Acer;48900;12;473,2347082;0;28,75459559;2142,857143
Dell Inspiron 3511;Dell;109900;16;3540,616004;0;28,75459559;2142,857143
Lenovo Legion 5i Pro 16;Lenovo;170900;24;4681,425152;0;69,11684783;2142,857143
Acer Aspire 5;Acer;79900;12;3801,171177;0;28,75459559;1097,142857
HP ZBook Studio G8;HP;245900;16;4084,383139;0;28,75459559;8571,428571
HP Pavilion 15;HP;124999;32;3940,228791;0;28,75459559;4285,714286
HP 15;HP;63499;8;3059,796176;0;11,27864112;1097,142857
HP 17;HP;110900;16;4233,092812;0;11,54554906;1097,142857
HP 17;HP;129999;32;3979,729698;0;11,54554906;2142,857143
ASUS TUF Dash F15;ASUS;139999;32;4491,934191;0;46,75459559;2142,857143
Lenovo Legion 5 Pro 16;Lenovo;175888;16;4300,124315;0;69,11684783;2142,857143
HP 17;HP;104900;32;4233,092812;0;25,98752411;1097,142857
HP 17;HP;122900;8;3279,528958;52,01423462;25,98752411;466,6666667
Lenovo ThinkPad P16s Gen 1;Lenovo;199900;40;4180,505353;0;30,1392663;4285,714286
ASUS ROG Strix SCAR 17;ASUS;374900;32;6427,280758;0;77,71559443;4285,714286
MSI Modern 15;MSI;43998;8;3626,688457;0;28,75459559;1097,142857
HP 14;HP;99900;64;4233,092812;0;32,40413851;4285,714286
ASUS TUF Gaming A17;ASUS;145900;64;3218,115158;0;43,98752411;4285,714286
ASUS Vivobook S 16X;ASUS;119900;24;4681,425152;0;30,1392663;2142,857143
HP 14;HP;88900;16;4233,092812;0;32,40413851;2142,857143
Acer Nitro 5;Acer;113499;8;4084,383139;0;46,75459559;933,3333333
Lenovo LOQ 16;Lenovo;129900;32;4653,218538;0;48,1392663;2142,857143
HP ENVY x360 15;HP;107900;64;4233,092812;0;28,75459559;1097,142857
HP ENVY 16;HP;174900;24;5209,731613;0;59,47399068;2142,857143
HP OMEN 17;HP;278900;64;5139,135439;0;61,64416586;8571,428571
Dell Inspiron 3521;Dell;46499;8;2031,015312;3,885266483;11,27864112;548,5714286
MSI Raider GE66;MSI;433900;64;4681,425152;0;82,75977699;2142,857143
MSI Raider GE78;MSI;304862;32;6233,667213;0;81,92538897;2142,857143
MSI Raider GE78;MSI;530999;64;6233,667213;0;81,92538897;4285,714286
MSI Pulse GL66;MSI;209999;32;4681,425152;0;46,75459559;4285,714286
LG Gram 17;LG;179900;16;4180,505353;0;42,4855352;2142,857143
MSI GP66 Leopard;MSI;233900;32;4084,383139;0;46,75459559;1097,142857
MSI GP66 Leopard;MSI;284900;16;4084,383139;0;46,75459559;8571,428571
Lenovo ThinkPad P16 Gen 1;Lenovo;221900;48;5069,147109;0;93,69565217;4285,714286
Dell Inspiron 3520;Dell;137999;32;3979,729698;0;41,61173845;4285,714286
HP 15;HP;171500;32;3279,528958;0;11,27864112;466,6666667
HP 15;HP;68900;16;3279,528958;0;11,27864112;1097,142857
HP 17;HP;107900;32;3966,329123;0;25,98752411;4285,714286
HP 17;HP;79900;12;3966,329123;0;25,98752411;1097,142857
Lenovo ThinkPad P14s Gen 2;Lenovo;117999;24;3541,147462;0;32,40413851;4285,714286
HP 14;HP;64900;16;3370,678745;0;11,52745777;2142,857143
HP 14;HP;158999;32;4233,092812;0;32,40413851;4285,714286
MSI GF65 Thin;MSI;88999;16;2375,457837;0;41,61173845;1097,142857
ASUS Creator Laptop Q;ASUS;279900;24;5209,731613;0;85,08405886;8571,428571
Acer Aspire 5;Acer;99900;36;3279,528958;0;28,75459559;4285,714286
HP ENVY 17;HP;192900;64;4814,25426;0;25,98752411;8571,428571
HP ENVY x360 15;HP;171999;32;3979,729698;0;28,75459559;4285,714286
HP 17;HP;154900;64;3979,729698;0;25,98752411;4285,714286
MSI Raider GE78;MSI;309999;64;6043,230328;0;81,92538897;8571,428571
ASUS VivoBook 15;ASUS;59900;12;3279,528958;0;28,75459559;1097,142857
HP 17;HP;92900;32;3979,729698;0;11,54554906;2142,857143
HP 15;HP;141500;16;3279,528958;0;11,27864112;2142,857143
Acer Aspire Vero;Acer;69900;16;3979,729698;0;32,40413851;2142,857143
Acer Nitro 5;Acer;127999;8;4084,383139;0;46,75459559;466,6666667
ASUS Vivobook 17X;ASUS;106900;40;3940,228791;0;25,98752411;2142,857143
ASUS VivoBook 14;ASUS;49998;16;3059,796176;0;11,52745777;4285,714286
HP 17;HP;85999;16;4233,092812;0;25,98752411;1097,142857
ASUS TUF Gaming A17;ASUS;79900;16;3218,115158;0;43,98752411;1097,142857
Acer Aspire 5;Acer;71900;8;3540,616004;0;25,98752411;1097,142857
MSI Raider GE78;MSI;439500;32;6233,667213;0;81,92538897;4285,714286
MSI Titan GT77;MSI;529900;128;6233,667213;0;94,73457088;4285,714286
Apple MacBook Air 13;Apple;129996;16;0;0;59,8203125;548,5714286
HP 17;HP;121900;24;3940,228791;0;11,54554906;4285,714286
Lenovo IdeaPad 3i 15;Lenovo;57900;8;3801,171177;0;28,75459559;1097,142857
MSI Cyborg 15;MSI;130900;24;4491,934191;0;46,75459559;2142,857143
MSI Cyborg 15;MSI;158900;32;4653,218538;0;46,75459559;8571,428571
ASUS Vivobook 17;ASUS;85999;36;2849,668235;0;11,54554906;1097,142857
HP ENVY 17;HP;129900;64;4814,25426;0;25,98752411;4285,714286
Acer Chromebook 317;Acer;34999;4;2182,616094;4,888941275;25,98752411;822,8571429
MSI Katana 15;MSI;215999;32;4491,934191;0;46,75459559;4285,714286
ASUS Vivobook 17;ASUS;67900;8;2849,668235;0;11,54554906;466,6666667
HP OMEN 17;HP;334900;32;6008,136783;0;61,64416586;4285,714286
HP ENVY x360 15;HP;99900;32;3924,666866;0;28,75459559;4285,714286
Lenovo ThinkPad E14 Gen 5;Lenovo;101408;16;4233,092812;0;35,03800676;1097,142857
Lenovo ThinkPad P15v Gen 2;Lenovo;237499;64;4084,383139;0;88,28478507;4285,714286
ASUS ROG Zephyrus G14;ASUS;227900;48;4346,787533;0;78,02364865;8571,428571
ASUS Vivobook 17;ASUS;61900;12;2849,668235;0;11,54554906;1097,142857
ASUS VivoBook 15;ASUS;44900;8;3059,796176;0;28,75459559;548,5714286
ASUS VivoBook 15;ASUS;51900;12;3059,796176;0;28,75459559;548,5714286
ASUS VivoBook 15;ASUS;54900;12;2718,602419;0;12,67922794;548,5714286
Lenovo LOQ 16;Lenovo;164900;32;4814,25426;0;48,1392663;4285,714286
Acer Aspire Vero;Acer;104900;16;3577,845362;0;28,75459559;2142,857143
Acer Aspire 5;Acer;114900;20;3540,616004;0;25,98752411;2142,857143
Acer Aspire 5;Acer;110400;20;3540,616004;0;28,75459559;1097,142857
Acer Aspire 5;Acer;160400;20;3540,616004;0;28,75459559;8571,428571
HP 17;HP;112900;64;3979,729698;0;11,54554906;2142,857143
MSI GP66 Leopard;MSI;348900;64;4084,383139;0;46,75459559;4285,714286
Dell Latitude 5420;Dell;74900;16;3541,147462;0;32,40413851;548,5714286
Lenovo ThinkPad P16s Gen 1;Lenovo;165999;24;4180,505353;0;30,1392663;2142,857143
Lenovo ThinkPad P16 Gen 1;Lenovo;259900;128;5438,961012;0;30,1392663;4285,714286
HP 15;HP;34900;4;358,6458611;0;11,27864112;274,2857143
HP ProBook 440 G9;HP;73900;16;3801,171177;0;32,40413851;1097,142857
MSI Modern 14;MSI;97900;8;3801,171177;0;32,40413851;1097,142857
HP 14 (14-dq1038wm);HP;48999;8;2718,602419;0;11,52745777;274,2857143
ASUS TUF Dash F15;ASUS;118998;16;4491,934191;0;46,75459559;1097,142857
HP 14;HP;36200;8;1637,062588;0;32,40413851;274,2857143
HP 14;HP;35000;4;2253,440028;11,04833338;11,52745777;274,2857143
HP EliteBook 850 G7;HP;36999;8;2863,930104;0;28,75459559;548,5714286
Dell Latitude 7420;Dell;89700;16;3541,147462;0;32,40413851;1097,142857
ASUS X555;ASUS;43890;8;0;7,567029163;11,27864112;274,2857143
Microsoft Surface Laptop 3 15;Microsoft;126999;16;1647,181854;28,8695204;51,17180723;1097,142857
Dell G7 15 7588;Dell;109500;8;3044,383792;0;28,75459559;548,5714286
HP 15;HP;34621;4;2253,440028;11,04833338;11,27864112;548,5714286
MSI GE63 Raider RGB 8RX;MSI;169900;16;3044,383792;0;25,5363708;466,6666667
Samsung Galaxy Book Flex 13.3 (NP930QCG-K01US);Samsung;129999;8;3021,494571;0;34,48901403;1097,142857
Lenovo ThinkPad T14 Gen 2;Lenovo;184900;48;3540,616004;0;32,40413851;4285,714286
HP 17;HP;77900;8;3966,329123;0;25,98752411;1097,142857
ASUS Vivobook 15;ASUS;84900;16;3218,115158;0;28,75459559;2142,857143
Acer Predator Triton 500 SE;Acer;305900;64;4084,383139;0;69,11684783;2142,857143
Lenovo ThinkPad E15 Gen 3;Lenovo;96510;24;3370,678745;0;28,75459559;2142,857143
HP 17;HP;146900;64;3940,228791;0;11,54554906;4285,714286
Dell Inspiron 3530;Dell;96995;32;4233,092812;0;28,75459559;1097,142857
Dell Inspiron 3530;Dell;108995;32;4233,092812;0;28,75459559;933,3333333
MSI Katana 15;MSI;238999;64;4491,934191;0;46,75459559;17142,85714
ASUS Vivobook 15;ASUS;61900;12;0;0;28,75459559;1097,142857
Dell Inspiron 5620;Dell;124999;32;3979,729698;0;30,1392663;2142,857143
ASUS TUF Gaming A15;ASUS;244900;32;5058,005254;0;46,75459559;8571,428571
HP Spectre x360 16;HP;193499;16;4814,25426;0;63,18858696;4285,714286
Acer Aspire Vero;Acer;119900;40;3577,845362;0;28,75459559;2142,857143
Acer Aspire Vero;Acer;114900;40;3577,845362;0;28,75459559;2142,857143
Acer Nitro 5;Acer;178999;16;4300,124315;0;66,68834842;4285,714286
HP ENVY 17;HP;155900;64;4814,25426;0;25,98752411;2142,857143
Dell Latitude 3420;Dell;102900;8;3540,616004;0;32,40413851;4285,714286
MSI Cyborg 15;MSI;147999;32;4491,934191;0;46,75459559;4285,714286
HP 17;HP;123900;16;4233,092812;0;25,98752411;466,6666667
Dell Inspiron 3520;Dell;119900;24;3979,729698;0;41,61173845;2142,857143
Dell Inspiron 3511;Dell;82999;16;3279,528958;0;28,75459559;466,6666667
LG gram 16 2-in-1;LG;201900;32;4442,097379;0;46,61684783;8571,428571
MSI Alpha 17;MSI;329900;32;6427,280758;0;77,71559443;8571,428571
Acer Aspire 3;Acer;45900;20;2253,440028;11,04833338;11,52745777;4285,714286
HP 17;HP;172900;32;3279,528958;52,01423462;25,98752411;933,3333333
ASUS TUF Gaming A15;ASUS;125999;16;4221,914683;0;46,75459559;8571,428571
HP 17;HP;138900;32;3979,729698;0;25,98752411;4285,714286
HP ENVY 16;HP;201900;32;6008,136783;0;59,47399068;4285,714286
HP ENVY 17;HP;182900;48;4814,25426;0;25,98752411;4285,714286
ASUS VivoBook 15;ASUS;64900;12;2718,602419;0;12,67922794;1097,142857
MSI GP66 Leopard;MSI;341400;64;4084,383139;0;46,75459559;2142,857143
Lenovo ThinkPad L15 Gen 3;Lenovo;168999;64;3979,729698;0;28,75459559;1097,142857
Acer Predator Helios 300;Acer;149999;16;4681,425152;0;51,25459559;2142,857143
ASUS TUF Gaming A17;ASUS;176900;16;4346,787533;0;43,98752411;4285,714286
LG gram 16 2-in-1;LG;181900;32;4442,097379;0;46,61684783;4285,714286
Lenovo ThinkPad E14 Gen 4;Lenovo;129999;40;3704,222483;0;32,40413851;1097,142857
MSI Cyborg 15;MSI;182900;32;5157,914468;0;46,75459559;4285,714286
Acer Nitro 5;Acer;110999;16;3133,962693;0;46,75459559;548,5714286
Lenovo Legion Pro 5i 16;Lenovo;217900;16;6008,136783;0;85,1882764;2142,857143
Acer Aspire 3;Acer;59900;8;2482,502377;0;28,75459559;548,5714286
Lenovo ThinkPad P14s Gen 2;Lenovo;119999;20;0;0;32,40413851;4285,714286
Lenovo IdeaPad 3i 15;Lenovo;67900;16;3801,171177;0;28,75459559;2142,857143
Lenovo ThinkPad E15 Gen 4;Lenovo;116999;16;3924,666866;0;28,75459559;4285,714286
Dell Inspiron 3501;Dell;56900;16;3059,796176;0;28,75459559;2142,857143
Acer Nitro 5;Acer;148999;16;4300,124315;0;66,68834842;1097,142857
ASUS VivoBook 16;ASUS;76900;24;3801,171177;0;30,1392663;2142,857143
MSI Cyborg 15;MSI;125900;16;4491,934191;0;46,75459559;2142,857143
ASUS VivoBook 15;ASUS;55900;16;3021,494571;0;12,67922794;1097,142857
Acer Nitro 5;Acer;273999;64;4300,124315;0;66,68834842;4285,714286
ASUS VivoBook Pro 15;ASUS;87900;8;3811,785213;0;36,79227941;4285,714286
Acer Nitro 5;Acer;129999;16;4084,383139;0;46,75459559;933,3333333
Acer Nitro 5;Acer;131999;8;4084,383139;0;46,75459559;233,3333333
HP 14;HP;36888;32;1995,100202;2,637128693;11,52745777;137,1428571
HP 14;HP;31888;16;1810,088487;2,637128693;11,52745777;137,1428571
Lenovo ThinkPad P15v Gen 2;Lenovo;143900;32;4084,383139;0;88,28478507;2142,857143
ASUS ROG Zephyrus G14;ASUS;129900;40;764,2041934;0;50,40413851;2142,857143
HP OMEN 16;HP;154900;16;4681,425152;0;45,84613832;1097,142857
HP Pavilion 15;HP;130900;32;4233,092812;0;28,75459559;4285,714286
HP Pavilion 15;HP;114900;24;4233,092812;0;28,75459559;2142,857143
HP Pavilion 15;HP;99900;16;4233,092812;0;28,75459559;1097,142857
HP OMEN 17;HP;198900;64;4681,425152;0;43,98752411;1097,142857
HP 17;HP;129900;16;3979,729698;0;25,98752411;8571,428571
ASUS ROG Strix G16;ASUS;153999;16;5157,914468;0;52,6392663;1097,142857
AORUS 15;Aorus;292900;32;4681,425152;0;66,68834842;2142,857143
Apple MacBook Pro 14;Apple;194900;16;0;0;60,00713049;1097,142857
Acer Nitro 5;Acer;94900;16;4084,383139;0;46,75459559;4285,714286
Dell XPS 9520;Dell;267999;64;4681,425152;0;30,95941742;8571,428571
Acer Swift 3;Acer;84900;8;3370,678745;0;32,40413851;2142,857143
MSI Creator M16;MSI;214500;64;4653,218538;0;46,61684783;4285,714286
Dell G16 7630;Dell;241999;40;6008,136783;0;69,11684783;4285,714286
HP ENVY 16;HP;206999;40;6008,136783;0;59,47399068;4285,714286
HP 15;HP;78900;24;3059,796176;0;11,27864112;4285,714286
HP ENVY x360 15;HP;106900;64;4233,092812;0;28,75459559;2142,857143
HP 14;HP;27999;8;1995,100202;2,637128693;11,52745777;137,1428571
HP ZBook Firefly 14 G10 A;HP;164637;16;0;72,77244843;35,03800676;1097,142857
HP 15;HP;46900;12;3059,796176;0;11,27864112;548,5714286
ASUS ROG Strix G16;ASUS;265900;64;5157,914468;0;52,6392663;8571,428571
ASUS VivoBook 15;ASUS;69900;16;3059,796176;0;28,75459559;2142,857143
Acer Aspire 5;Acer;29999;8;3059,796176;0;28,75459559;274,2857143
HP 17;HP;165999;64;4233,092812;0;11,54554906;8571,428571
Lenovo IdeaPad 3i 14;Lenovo;48999;12;3279,528958;0;13,20059122;1097,142857
HP 15;HP;76799;24;612,3282582;0;11,27864112;4285,714286
MSI Pulse GL66;MSI;179999;16;4681,425152;0;46,75459559;2142,857143
HP Pavilion 15;HP;141900;64;4233,092812;35,83013859;28,75459559;4285,714286
HP 15;HP;46999;16;2884,327398;0;11,27864112;1097,142857
Lenovo IdeaPad Flex 5 16;Lenovo;84900;16;3979,729698;0;46,61684783;1097,142857
HP Pavilion x360 14;HP;65999;8;3279,528958;0;32,40413851;548,5714286
HP ENVY x360 15;HP;119900;16;3370,678745;0;28,75459559;2142,857143
HP OMEN 17;HP;389700;64;6008,136783;0;61,64416586;8571,428571
HP ZBook Fury 15 G8;HP;217999;64;4037,036693;0;28,75459559;466,6666667
ASUS Creator Laptop Q;ASUS;129999;40;4653,218538;0;36,79227941;4285,714286
HP ProBook 440 G8;HP;262900;32;3279,528958;0;32,40413851;8571,428571
ASUS ROG Strix G16;ASUS;301999;64;5157,914468;0;52,6392663;4285,714286
ASUS ROG Flow X16;ASUS;319999;64;0;0;69,11684783;4285,714286
ASUS Vivobook 15;ASUS;67999;8;3218,115158;0;12,67922794;1097,142857
ASUS ROG Strix G16;ASUS;162199;24;5157,914468;0;52,6392663;2142,857143
HP ProBook 450 G9;HP;110900;16;3979,729698;0;28,75459559;2142,857143
MSI Titan GT77;MSI;661999;128;6233,667213;0;94,73457088;8571,428571
HP Pavilion x360 14;HP;45500;8;3626,688457;0;32,40413851;548,5714286
HP Pavilion 15;HP;272999;32;3979,729698;0;28,75459559;17142,85714
HP Victus 15;HP;126999;16;4491,934191;0;46,75459559;1097,142857
ASUS ROG Strix G17;ASUS;207399;64;3553,238314;0;43,98752411;2142,857143
HP 17;HP;179900;16;3279,528958;52,01423462;25,98752411;4285,714286
Dell G15 5515;Dell;76900;8;3811,785213;0;41,61173845;548,5714286
Dell Inspiron 3511;Dell;78999;16;3279,528958;0;28,75459559;466,6666667
ASUS VivoBook 15;ASUS;58900;20;2718,602419;0;18,95048784;2142,857143
ASUS ROG Strix G18;ASUS;343900;16;6233,667213;0;79,19642857;8571,428571
Lenovo ThinkPad P14s Gen 2;Lenovo;89999;16;3540,616004;0;32,40413851;1097,142857
LG gram 16;LG;148900;16;4180,505353;0;46,61684783;1097,142857
LG gram 16;LG;143900;16;4180,505353;0;46,61684783;1097,142857
Dell G16 7630;Dell;219900;16;6008,136783;0;69,11684783;2142,857143
ASUS TUF Gaming A17;ASUS;127499;8;3218,115158;0;43,98752411;4285,714286
ASUS TUF Gaming A17;ASUS;128999;16;3218,115158;0;43,98752411;4285,714286
Acer Aspire 5;Acer;105900;16;4233,092812;0;28,75459559;2142,857143
ASUS ROG Strix G15;ASUS;124900;16;3553,238314;0;46,75459559;2142,857143
ASUS VivoBook 15;ASUS;54999;12;3279,528958;0;28,75459559;1097,142857
Dell Latitude 5430;Dell;88999;8;4016,815944;0;32,40413851;548,5714286
